"ANO";"MES";"DIA";"HORA";"DIA_DA_SEMANA";"QTD";"QTD_NEGADA";"QTD_NEG_OP";"QTD_APROVADA";"QTD_CREDITOR_DISTINCT"
"18";"01";"06";"00";7;1655;183;249;1187;95406
"18";"01";"06";"01";7;1053;121;180;726;95406
"18";"01";"06";"02";7;1037;78;409;523;95406
"18";"01";"06";"03";7;472;36;116;303;95406
"18";"01";"06";"04";7;389;33;94;252;95406
"18";"01";"06";"05";7;286;17;74;187;95406
"18";"01";"06";"06";7;211;13;40;155;95406
"18";"01";"06";"07";7;475;29;75;364;95406
"18";"01";"06";"08";7;955;68;144;727;95406
"18";"01";"06";"09";7;1516;133;181;1177;95406
"18";"01";"06";"10";7;5382;200;1924;3191;95406
"18";"01";"06";"11";7;5812;278;1007;4457;95406
"18";"01";"06";"12";7;4572;296;751;3456;95406
"18";"01";"06";"13";7;2724;281;322;2064;95406
"18";"01";"06";"14";7;2751;259;345;2099;95406
"18";"01";"06";"15";7;2652;263;312;2039;95406
"18";"01";"06";"16";7;2688;297;296;2033;95406
"18";"01";"06";"17";7;2505;265;293;1900;95406
"18";"01";"06";"18";7;2552;240;268;1999;95406
"18";"01";"06";"19";7;2421;234;308;1846;95406
"18";"01";"06";"20";7;2251;231;270;1707;95406
"18";"01";"06";"21";7;2134;171;264;1652;95406
"18";"01";"06";"22";7;3923;226;2076;1567;95406
"18";"01";"06";"23";7;1635;173;187;1250;95406
"18";"01";"07";"00";1;1326;129;203;958;95406
"18";"01";"07";"01";1;901;81;175;621;95406
"18";"01";"07";"02";1;954;65;384;486;95406
"18";"01";"07";"03";1;511;50;130;319;95406
"18";"01";"07";"04";1;367;47;85;231;95406
"18";"01";"07";"05";1;267;21;78;167;95406
"18";"01";"07";"06";1;173;16;28;128;95406
"18";"01";"07";"07";1;385;14;82;284;95406
"18";"01";"07";"08";1;610;35;103;463;95406
"18";"01";"07";"09";1;1088;90;134;852;95406
"18";"01";"07";"10";1;5117;143;1948;2973;95406
"18";"01";"07";"11";1;5504;151;1198;4088;95406
"18";"01";"07";"12";1;3495;218;566;2673;95406
"18";"01";"07";"13";1;2363;205;297;1826;95406
"18";"01";"07";"14";1;2370;216;281;1831;95406
"18";"01";"07";"15";1;2330;219;278;1793;95406
"18";"01";"07";"16";1;2292;233;252;1753;95406
"18";"01";"07";"17";1;2484;246;294;1912;95406
"18";"01";"07";"18";1;2511;234;300;1930;95406
"18";"01";"07";"19";1;2426;202;277;1894;95406
"18";"01";"07";"20";1;2589;223;277;2042;95406
"18";"01";"07";"21";1;2739;237;294;2162;95406
"18";"01";"07";"22";1;4850;267;2286;2231;95406
"18";"01";"07";"23";1;2277;191;306;1739;95406
"18";"01";"08";"00";2;1516;145;216;1122;95406
"18";"01";"08";"01";2;953;72;175;683;95406
"18";"01";"08";"02";2;880;60;370;431;95406
"18";"01";"08";"03";2;477;47;114;305;95406
"18";"01";"08";"04";2;357;50;87;214;95406
"18";"01";"08";"05";2;280;26;66;173;95406
"18";"01";"08";"06";2;256;16;41;190;95406
"18";"01";"08";"07";2;665;48;89;518;95406
"18";"01";"08";"08";2;1537;86;167;1256;95406
"18";"01";"08";"09";2;2832;205;277;2296;95406
"18";"01";"08";"10";2;7366;282;2384;4601;95406
"18";"01";"08";"11";2;8018;355;1362;6188;95406
"18";"01";"08";"12";2;6026;422;796;4712;95406
"18";"01";"08";"13";2;4547;380;454;3635;95406
"18";"01";"08";"14";2;4998;489;566;3869;95406
"18";"01";"08";"15";2;4853;412;571;3793;95406
"18";"01";"08";"16";2;4957;445;555;3860;95406
"18";"01";"08";"17";2;4402;430;529;3365;95406
"18";"01";"08";"18";2;4274;425;507;3263;95406
"18";"01";"08";"19";2;3970;395;485;3019;95406
"18";"01";"08";"20";2;4086;322;449;3226;95406
"18";"01";"08";"21";2;4168;377;474;3243;95406
"18";"01";"08";"22";2;6712;358;2664;3603;95406
"18";"01";"08";"23";2;3149;295;420;2382;95406
"18";"01";"09";"00";3;1898;173;317;1363;95406
"18";"01";"09";"01";3;1139;106;226;773;95406
"18";"01";"09";"02";3;965;70;375;497;95406
"18";"01";"09";"03";3;436;53;107;268;95406
"18";"01";"09";"04";3;307;14;81;200;95406
"18";"01";"09";"05";3;275;12;72;189;95406
"18";"01";"09";"06";3;294;24;57;207;95406
"18";"01";"09";"07";3;766;54;115;587;95406
"18";"01";"09";"08";3;1777;131;203;1416;95406
"18";"01";"09";"09";3;3029;206;302;2490;95406
"18";"01";"09";"10";3;7295;295;2331;4573;95406
"18";"01";"09";"11";3;7663;364;1359;5825;95406
"18";"01";"09";"12";3;6580;384;892;5194;95406
"18";"01";"09";"13";3;4591;400;555;3535;95406
"18";"01";"09";"14";3;5026;446;570;3914;95406
"18";"01";"09";"15";3;5080;438;621;3942;95406
"18";"01";"09";"16";3;4923;420;554;3891;95406
"18";"01";"09";"17";3;4656;400;567;3607;95406
"18";"01";"09";"18";3;4180;379;481;3247;95406
"18";"01";"09";"19";3;3849;359;489;2920;95406
"18";"01";"09";"20";3;3915;371;448;3028;95406
"18";"01";"09";"21";3;4112;326;459;3239;95406
"18";"01";"09";"22";3;6566;357;2570;3576;95406
"18";"01";"09";"23";3;3165;285;395;2426;95406
"18";"01";"10";"00";4;1957;175;295;1454;95406
"18";"01";"10";"01";4;1161;104;211;815;95406
"18";"01";"10";"02";4;1065;90;412;542;95406
"18";"01";"10";"03";4;513;46;114;341;95406
"18";"01";"10";"04";4;375;34;93;229;95406
"18";"01";"10";"05";4;288;19;62;204;95406
"18";"01";"10";"06";4;357;30;62;256;95406
"18";"01";"10";"07";4;832;62;108;645;95406
"18";"01";"10";"08";4;1781;131;204;1415;95406
"18";"01";"10";"09";4;3080;266;308;2461;95406
"18";"01";"10";"10";4;7807;424;2464;4812;95406
"18";"01";"10";"11";4;7938;453;1381;5988;95406
"18";"01";"10";"12";4;6522;415;869;5147;95406
"18";"01";"10";"13";4;4598;392;488;3642;95406
"18";"01";"10";"14";4;5091;451;591;3970;95406
"18";"01";"10";"15";4;5077;479;590;3917;95406
"18";"01";"10";"16";4;4890;472;549;3778;95406
"18";"01";"10";"17";4;4856;453;614;3701;95406
"18";"01";"10";"18";4;4070;343;491;3170;95406
"18";"01";"10";"19";4;4045;356;500;3123;95406
"18";"01";"10";"20";4;3963;375;453;3069;95406
"18";"01";"10";"21";4;4109;360;432;3254;95406
"18";"01";"10";"22";4;6505;379;2500;3553;95406
"18";"01";"10";"23";4;3192;257;376;2505;95406
"18";"01";"11";"00";5;2010;186;264;1506;95406
"18";"01";"11";"01";5;1158;123;208;778;95406
"18";"01";"11";"02";5;1005;72;424;490;95406
"18";"01";"11";"03";5;468;58;97;297;95406
"18";"01";"11";"04";5;340;30;89;203;95406
"18";"01";"11";"05";5;309;42;73;183;95406
"18";"01";"11";"06";5;306;18;39;240;95406
"18";"01";"11";"07";5;776;43;125;593;95406
"18";"01";"11";"08";5;1818;136;215;1427;95406
"18";"01";"11";"09";5;3118;265;323;2491;95406
"18";"01";"11";"10";5;7837;322;2519;4902;95406
"18";"01";"11";"11";5;7969;348;1284;6220;95406
"18";"01";"11";"12";5;5754;373;751;4544;95406
"18";"01";"11";"13";5;4555;403;482;3600;95406
"18";"01";"11";"14";5;4855;428;555;3782;95406
"18";"01";"11";"15";5;4773;446;558;3685;95406
"18";"01";"11";"16";5;4741;407;479;3739;95406
"18";"01";"11";"17";5;4455;413;525;3407;95406
"18";"01";"11";"18";5;4030;402;444;3112;95406
"18";"01";"11";"19";5;3764;353;438;2919;95406
"18";"01";"11";"20";5;3779;354;424;2936;95406
"18";"01";"11";"21";5;3846;353;434;2994;95406
"18";"01";"11";"22";5;6043;323;2458;3180;95406
"18";"01";"11";"23";5;2889;277;355;2202;95406
"18";"01";"12";"00";6;1855;143;248;1424;95406
"18";"01";"12";"01";6;1167;106;191;822;95406
"18";"01";"12";"02";6;971;61;396;491;95406
"18";"01";"12";"03";6;499;48;111;323;95406
"18";"01";"12";"04";6;360;20;101;228;95406
"18";"01";"12";"05";6;309;25;82;196;95406
"18";"01";"12";"06";6;334;26;60;232;95406
"18";"01";"12";"07";6;738;50;90;574;95406
"18";"01";"12";"08";6;1668;144;193;1308;95406
"18";"01";"12";"09";6;2993;296;314;2322;95406
"18";"01";"12";"10";6;7284;386;2345;4452;95406
"18";"01";"12";"11";6;7653;404;1283;5864;95406
"18";"01";"12";"12";6;6157;355;835;4892;95406
"18";"01";"12";"13";6;4362;343;506;3446;95406
"18";"01";"12";"14";6;4630;430;522;3605;95406
"18";"01";"12";"15";6;4429;473;501;3378;95406
"18";"01";"12";"16";6;4570;445;548;3507;95406
"18";"01";"12";"17";6;4053;373;483;3127;95406
"18";"01";"12";"18";6;3334;296;374;2606;95406
"18";"01";"12";"19";6;3296;289;364;2587;95406
"18";"01";"12";"20";6;3330;291;374;2614;95406
"18";"01";"12";"21";6;2981;294;335;2302;95406
"18";"01";"12";"22";6;5137;238;2383;2445;95406
"18";"01";"12";"23";6;2130;242;282;1565;95406
"18";"01";"13";"00";7;1515;154;227;1095;95406
"18";"01";"13";"01";7;1029;124;164;714;95406
"18";"01";"13";"02";7;901;65;356;463;95406
"18";"01";"13";"03";7;528;70;113;330;95406
"18";"01";"13";"04";7;316;25;78;205;95406
"18";"01";"13";"05";7;311;26;78;202;95406
"18";"01";"13";"06";7;231;24;51;155;95406
"18";"01";"13";"07";7;553;39;123;380;95406
"18";"01";"13";"08";7;1106;124;168;794;95406
"18";"01";"13";"09";7;1745;173;191;1353;95406
"18";"01";"13";"10";7;5903;215;2092;3532;95406
"18";"01";"13";"11";7;6165;273;1404;4408;95406
"18";"01";"13";"12";7;4408;288;626;3416;95406
"18";"01";"13";"13";7;2962;299;395;2201;95406
"18";"01";"13";"14";7;2895;291;382;2174;95406
"18";"01";"13";"15";7;2765;247;324;2141;95406
"18";"01";"13";"16";7;2707;266;314;2085;95406
"18";"01";"13";"17";7;2412;209;249;1910;95406
"18";"01";"13";"18";7;2531;236;288;1953;95406
"18";"01";"13";"19";7;2416;226;281;1865;95406
"18";"01";"13";"20";7;2422;245;304;1829;95406
"18";"01";"13";"21";7;2184;235;272;1636;95406
"18";"01";"13";"22";7;4415;225;2375;1750;95406
"18";"01";"13";"23";7;1688;185;218;1247;95406
"18";"01";"14";"00";1;1232;111;198;901;95406
"18";"01";"14";"01";1;912;106;155;635;95406
"18";"01";"14";"02";1;911;81;377;441;95406
"18";"01";"14";"03";1;478;40;116;314;95406
"18";"01";"14";"04";1;307;18;75;205;95406
"18";"01";"14";"05";1;252;18;62;163;95406
"18";"01";"14";"06";1;181;12;37;131;95406
"18";"01";"14";"07";1;356;27;63;262;95406
"18";"01";"14";"08";1;621;33;93;478;95406
"18";"01";"14";"09";1;1041;88;131;805;95406
"18";"01";"14";"10";1;5372;140;1026;4136;95406
"18";"01";"14";"11";1;5900;199;2154;3476;95406
"18";"01";"14";"12";1;2682;162;634;1854;95406
"18";"01";"14";"13";1;2167;238;236;1660;95406
"18";"01";"14";"14";1;2131;215;253;1628;95406
"18";"01";"14";"15";1;2153;246;233;1647;95406
"18";"01";"14";"16";1;2155;233;236;1644;95406
"18";"01";"14";"17";1;2206;197;260;1707;95406
"18";"01";"14";"18";1;2250;235;260;1703;95406
"18";"01";"14";"19";1;2301;230;246;1783;95406
"18";"01";"14";"20";1;2476;222;252;1962;95406
"18";"01";"14";"21";1;2623;236;246;2088;95406
"18";"01";"14";"22";1;4796;222;2301;2229;95406
"18";"01";"14";"23";1;2020;202;256;1530;95406
"18";"01";"15";"00";2;1679;152;232;1252;95406
"18";"01";"15";"01";2;901;106;174;598;95406
"18";"01";"15";"02";2;863;71;369;411;95406
"18";"01";"15";"03";2;461;34;97;316;95406
"18";"01";"15";"04";2;273;27;84;154;95406
"18";"01";"15";"05";2;264;19;56;181;95406
"18";"01";"15";"06";2;266;26;46;191;95406
"18";"01";"15";"07";2;738;71;109;544;95406
"18";"01";"15";"08";2;1815;122;201;1465;95406
"18";"01";"15";"09";2;3203;240;309;2595;95406
"18";"01";"15";"10";2;7736;389;1707;5541;95406
"18";"01";"15";"11";2;8072;411;1049;6491;95406
"18";"01";"15";"12";2;7141;409;1823;4797;95406
"18";"01";"15";"13";2;5162;423;563;4077;95406
"18";"01";"15";"14";2;5259;402;600;4171;95406
"18";"01";"15";"15";2;5361;435;596;4222;95406
"18";"01";"15";"16";2;5314;431;617;4150;95406
"18";"01";"15";"17";2;4850;409;592;3754;95406
"18";"01";"15";"18";2;4000;335;476;3115;95406
"18";"01";"15";"19";2;4239;392;477;3293;95406
"18";"01";"15";"20";2;4418;386;475;3474;95406
"18";"01";"15";"21";2;4701;449;515;3670;95406
"18";"01";"15";"22";2;7164;350;2485;4240;95406
"18";"01";"15";"23";2;3537;353;414;2695;95406
"18";"01";"16";"00";3;2044;194;271;1539;95406
"18";"01";"16";"01";3;1039;97;182;728;95406
"18";"01";"16";"02";3;951;61;356;519;95406
"18";"01";"16";"03";3;435;37;113;277;95406
"18";"01";"16";"04";3;304;29;73;192;95406
"18";"01";"16";"05";3;302;24;83;191;95406
"18";"01";"16";"06";3;292;24;46;211;95406
"18";"01";"16";"07";3;805;57;106;625;95406
"18";"01";"16";"08";3;2092;142;228;1682;95406
"18";"01";"16";"09";3;3513;286;359;2811;95406
"18";"01";"16";"10";3;7752;389;2061;5211;95406
"18";"01";"16";"11";3;8201;424;1045;6618;95406
"18";"01";"16";"12";3;6567;388;1281;4813;95406
"18";"01";"16";"13";3;4942;383;520;3948;95406
"18";"01";"16";"14";3;5287;421;562;4208;95406
"18";"01";"16";"15";3;5569;426;578;4460;95406
"18";"01";"16";"16";3;5208;446;605;4073;95406
"18";"01";"16";"17";3;5107;399;570;4058;95406
"18";"01";"16";"18";3;4172;325;504;3264;95406
"18";"01";"16";"19";3;3929;351;453;3055;95406
"18";"01";"16";"20";3;4164;335;492;3266;95406
"18";"01";"16";"21";3;4411;406;458;3487;95406
"18";"01";"16";"22";3;6513;320;2259;3855;95406
"18";"01";"16";"23";3;3219;280;395;2488;95406
"18";"01";"17";"00";4;2082;190;299;1548;95406
"18";"01";"17";"01";4;1172;110;208;829;95406
"18";"01";"17";"02";4;949;58;370;500;95406
"18";"01";"17";"03";4;428;48;89;281;95406
"18";"01";"17";"04";4;294;31;76;172;95406
"18";"01";"17";"05";4;257;29;54;168;95406
"18";"01";"17";"06";4;276;37;45;192;95406
"18";"01";"17";"07";4;835;58;95;670;95406
"18";"01";"17";"08";4;1947;162;233;1520;95406
"18";"01";"17";"09";4;3256;267;318;2602;95406
"18";"01";"17";"10";4;7873;351;2053;5374;95406
"18";"01";"17";"11";4;8170;443;1324;6308;95406
"18";"01";"17";"12";4;6554;445;1022;4980;95406
"18";"01";"17";"13";4;4843;427;468;3877;95406
"18";"01";"17";"14";4;5128;461;547;4025;95406
"18";"01";"17";"15";4;5388;458;572;4270;95406
"18";"01";"17";"16";4;5188;428;528;4150;95406
"18";"01";"17";"17";4;4744;438;474;3738;95406
"18";"01";"17";"18";4;3824;322;409;3032;95406
"18";"01";"17";"19";4;3640;331;418;2832;95406
"18";"01";"17";"20";4;3699;295;393;2922;95406
"18";"01";"17";"21";4;3866;314;357;3120;95406
"18";"01";"17";"22";4;6135;315;2217;3505;95406
"18";"01";"17";"23";4;3034;326;341;2323;95406
"18";"01";"18";"00";5;1935;161;261;1467;95406
"18";"01";"18";"01";5;1091;111;189;766;95406
"18";"01";"18";"02";5;905;65;344;481;95406
"18";"01";"18";"03";5;452;54;101;288;95406
"18";"01";"18";"04";5;342;40;75;215;95406
"18";"01";"18";"05";5;310;41;76;188;95406
"18";"01";"18";"06";5;279;32;42;200;95406
"18";"01";"18";"07";5;760;58;99;591;95406
"18";"01";"18";"08";5;1798;163;199;1406;95406
"18";"01";"18";"09";5;2957;238;294;2369;95406
"18";"01";"18";"10";5;5896;358;1614;3838;95406
"18";"01";"18";"11";5;6307;398;1315;4512;95406
"18";"01";"18";"12";5;6146;387;884;4782;95406
"18";"01";"18";"13";5;6131;435;908;4681;95406
"18";"01";"18";"14";5;4608;528;497;3497;95406
"18";"01";"18";"15";5;4453;459;498;3405;95406
"18";"01";"18";"16";5;4360;465;500;3306;95406
"18";"01";"18";"17";5;3796;342;420;2969;95406
"18";"01";"18";"18";5;3584;330;372;2813;95406
"18";"01";"18";"19";5;3562;386;379;2735;95406
"18";"01";"18";"20";5;3461;404;379;2623;95406
"18";"01";"18";"21";5;3406;386;373;2578;95406
"18";"01";"18";"22";5;5756;325;2479;2874;95406
"18";"01";"18";"23";5;2741;266;349;2075;95406
"18";"01";"19";"00";6;1759;233;261;1227;95406
"18";"01";"19";"01";6;1001;108;191;685;95406
"18";"01";"19";"02";6;925;61;391;467;95406
"18";"01";"19";"03";6;480;53;93;322;95406
"18";"01";"19";"04";6;308;29;76;197;95406
"18";"01";"19";"05";6;282;22;61;190;95406
"18";"01";"19";"06";6;332;33;53;240;95406
"18";"01";"19";"07";6;772;61;105;593;95406
"18";"01";"19";"08";6;1898;158;182;1519;95406
"18";"01";"19";"09";6;3272;292;333;2589;95406
"18";"01";"19";"10";6;6588;356;2397;3753;95406
"18";"01";"19";"11";6;7013;378;927;5591;95406
"18";"01";"19";"12";6;6871;396;876;5492;95406
"18";"01";"19";"13";6;4945;448;549;3855;95406
"18";"01";"19";"14";6;4441;421;466;3489;95406
"18";"01";"19";"15";6;4566;451;485;3562;95406
"18";"01";"19";"16";6;4044;372;431;3149;95406
"18";"01";"19";"17";6;3863;380;410;3002;95406
"18";"01";"19";"18";6;3606;366;394;2792;95406
"18";"01";"19";"19";6;3286;317;366;2555;95406
"18";"01";"19";"20";6;3177;301;356;2474;95406
"18";"01";"19";"21";6;3012;306;352;2313;95406
"18";"01";"19";"22";6;5046;292;2289;2395;95406
"18";"01";"19";"23";6;2118;202;271;1571;95406
"18";"01";"20";"00";7;620;46;80;282;95406
"18";"01";"20";"01";7;386;21;64;141;95406
"18";"01";"20";"02";7;535;36;139;303;95406
"18";"01";"20";"03";7;474;21;116;320;95406
"18";"01";"20";"04";7;487;23;272;183;95406
"18";"01";"20";"05";7;263;25;68;166;95406
"18";"01";"20";"06";7;226;29;31;157;95406
"18";"01";"20";"07";7;534;38;96;387;95406
"18";"01";"20";"08";7;1049;105;168;757;95406
"18";"01";"20";"09";7;1765;156;206;1374;95406
"18";"01";"20";"10";7;5933;214;2015;3647;95406
"18";"01";"20";"11";7;6394;255;1247;4794;95406
"18";"01";"20";"12";7;3472;247;442;2720;95406
"18";"01";"20";"13";7;2930;318;323;2233;95406
"18";"01";"20";"14";7;2984;295;331;2301;95406
"18";"01";"20";"15";7;2795;278;341;2121;95406
"18";"01";"20";"16";7;2724;266;339;2057;95406
"18";"01";"20";"17";7;2637;234;302;2053;95406
"18";"01";"20";"18";7;2500;236;292;1931;95406
"18";"01";"20";"19";7;2406;250;290;1827;95406
"18";"01";"20";"20";7;2272;202;273;1757;95406
"18";"01";"20";"21";7;2128;210;274;1604;95406
"18";"01";"20";"22";7;4404;218;2063;2072;95406
"18";"01";"20";"23";7;1504;144;168;1154;95406
"18";"01";"21";"00";1;1188;118;173;874;95406
"18";"01";"21";"01";1;831;74;156;581;95406
"18";"01";"21";"02";1;791;52;303;428;95406
"18";"01";"21";"03";1;461;40;121;288;95406
"18";"01";"21";"04";1;292;29;64;190;95406
"18";"01";"21";"05";1;271;15;75;176;95406
"18";"01";"21";"06";1;196;23;42;131;95406
"18";"01";"21";"07";1;375;36;90;243;95406
"18";"01";"21";"08";1;693;41;117;525;95406
"18";"01";"21";"09";1;1138;81;163;873;95406
"18";"01";"21";"10";1;5576;141;2285;3105;95406
"18";"01";"21";"11";1;6050;196;918;4864;95406
"18";"01";"21";"12";1;2495;231;308;1920;95406
"18";"01";"21";"13";1;2298;229;243;1790;95406
"18";"01";"21";"14";1;2293;208;275;1755;95406
"18";"01";"21";"15";1;2312;224;281;1752;95406
"18";"01";"21";"16";1;2239;187;252;1757;95406
"18";"01";"21";"17";1;2388;212;255;1887;95406
"18";"01";"21";"18";1;2418;198;273;1905;95406
"18";"01";"21";"19";1;2508;250;272;1941;95406
"18";"01";"21";"20";1;2694;236;321;2089;95406
"18";"01";"21";"21";1;2814;282;312;2173;95406
"18";"01";"21";"22";1;4612;247;2106;2203;95406
"18";"01";"21";"23";1;2168;190;252;1687;95406
"18";"01";"22";"00";2;1598;133;255;1163;95406
"18";"01";"22";"01";2;880;102;182;567;95406
"18";"01";"22";"02";2;772;56;282;418;95406
"18";"01";"22";"03";2;388;29;94;255;95406
"18";"01";"22";"04";2;238;25;64;141;95406
"18";"01";"22";"05";2;248;16;56;171;95406
"18";"01";"22";"06";2;247;14;44;182;95406
"18";"01";"22";"07";2;781;49;95;630;95406
"18";"01";"22";"08";2;1858;131;211;1482;95406
"18";"01";"22";"09";2;3252;216;310;2672;95406
"18";"01";"22";"10";2;7715;373;2054;5188;95406
"18";"01";"22";"11";2;8371;385;1455;6411;95406
"18";"01";"22";"12";2;6353;351;819;5067;95406
"18";"01";"22";"13";2;4838;395;505;3843;95406
"18";"01";"22";"14";2;5243;424;586;4151;95406
"18";"01";"22";"15";2;5158;396;616;4036;95406
"18";"01";"22";"16";2;5232;438;515;4184;95406
"18";"01";"22";"17";2;4791;374;473;3864;95406
"18";"01";"22";"18";2;4222;349;468;3320;95406
"18";"01";"22";"19";2;4115;388;472;3184;95406
"18";"01";"22";"20";2;4182;383;409;3304;95406
"18";"01";"22";"21";2;4214;329;460;3354;95406
"18";"01";"22";"22";2;6581;328;2354;3808;95406
"18";"01";"22";"23";2;3097;240;351;2462;95406
"18";"01";"23";"00";3;2004;199;261;1510;95406
"18";"01";"23";"01";3;1057;108;196;726;95406
"18";"01";"23";"02";3;875;65;304;494;95406
"18";"01";"23";"03";3;459;38;110;292;95406
"18";"01";"23";"04";3;299;27;69;198;95406
"18";"01";"23";"05";3;285;13;81;186;95406
"18";"01";"23";"06";3;293;20;39;226;95406
"18";"01";"23";"07";3;823;60;141;607;95406
"18";"01";"23";"08";3;1924;125;210;1556;95406
"18";"01";"23";"09";3;3354;246;317;2735;95406
"18";"01";"23";"10";3;7202;344;2142;4631;95406
"18";"01";"23";"11";3;7764;374;1271;6025;95406
"18";"01";"23";"12";3;6977;404;970;5503;95406
"18";"01";"23";"13";3;4498;417;456;3538;95406
"18";"01";"23";"14";3;5049;435;600;3928;95406
"18";"01";"23";"15";3;5276;473;558;4165;95406
"18";"01";"23";"16";3;4898;432;526;3853;95406
"18";"01";"23";"17";3;4515;401;520;3507;95406
"18";"01";"23";"18";3;4033;379;468;3115;95406
"18";"01";"23";"19";3;4045;342;490;3139;95406
"18";"01";"23";"20";3;3968;314;446;3133;95406
"18";"01";"23";"21";3;3930;377;434;3041;95406
"18";"01";"23";"22";3;6223;275;2417;3463;95406
"18";"01";"23";"23";3;3021;255;378;2336;95406
"18";"01";"24";"00";4;1930;136;253;1498;95406
"18";"01";"24";"01";4;1044;103;187;724;95406
"18";"01";"24";"02";4;872;54;354;454;95406
"18";"01";"24";"03";4;402;23;91;284;95406
"18";"01";"24";"04";4;328;17;77;222;95406
"18";"01";"24";"05";4;277;26;54;185;95406
"18";"01";"24";"06";4;276;29;40;203;95406
"18";"01";"24";"07";4;755;53;92;603;95406
"18";"01";"24";"08";4;1829;112;191;1485;95406
"18";"01";"24";"09";4;2916;236;296;2330;95406
"18";"01";"24";"10";4;6321;320;923;4984;95406
"18";"01";"24";"11";4;6905;334;2202;4281;95406
"18";"01";"24";"12";4;6548;322;1027;5105;95406
"18";"01";"24";"13";4;5386;381;689;4211;95406
"18";"01";"24";"14";4;4893;442;574;3782;95406
"18";"01";"24";"15";4;4439;416;459;3473;95406
"18";"01";"24";"16";4;4613;386;574;3560;95406
"18";"01";"24";"17";4;4281;351;458;3390;95406
"18";"01";"24";"18";4;3565;342;387;2778;95406
"18";"01";"24";"19";4;3405;291;346;2698;95406
"18";"01";"24";"20";4;3246;271;364;2552;95406
"18";"01";"24";"21";4;3460;298;390;2709;95406
"18";"01";"24";"22";4;5833;310;2294;3136;95406
"18";"01";"24";"23";4;2891;246;372;2208;95406
"18";"01";"25";"00";5;1777;174;268;1296;95406
"18";"01";"25";"01";5;952;105;171;636;95406
"18";"01";"25";"02";5;730;77;338;292;95406
"18";"01";"25";"03";5;268;41;54;169;95406
"18";"01";"25";"04";5;173;18;36;111;95406
"18";"01";"25";"05";5;133;16;31;84;95406
"18";"01";"25";"06";5;239;41;36;156;95406
"18";"01";"25";"07";5;611;43;98;459;95406
"18";"01";"25";"08";5;1587;153;175;1237;95406
"18";"01";"25";"09";5;2706;227;301;2125;95406
"18";"01";"25";"10";5;6089;334;1175;4494;95406
"18";"01";"25";"11";5;6439;341;1000;5015;95406
"18";"01";"25";"12";5;6172;339;1921;3842;95406
"18";"01";"25";"13";5;4811;355;817;3538;95406
"18";"01";"25";"14";5;4215;317;532;3278;95406
"18";"01";"25";"15";5;4252;425;462;3288;95406
"18";"01";"25";"16";5;3971;328;436;3120;95406
"18";"01";"25";"17";5;3756;363;397;2935;95406
"18";"01";"25";"18";5;3531;315;420;2728;95406
"18";"01";"25";"19";5;3227;271;377;2526;95406
"18";"01";"25";"20";5;3361;310;413;2582;95406
"18";"01";"25";"21";5;3347;272;367;2650;95406
"18";"01";"25";"22";5;5727;269;2403;2984;95406
"18";"01";"25";"23";5;2652;212;321;2070;95406
"18";"01";"26";"00";6;2986;179;654;2101;95406
"18";"01";"26";"01";6;1367;94;313;921;95406
"18";"01";"26";"02";6;751;64;342;329;95406
"18";"01";"26";"03";6;301;32;86;176;95406
"18";"01";"26";"04";6;160;22;44;87;95406
"18";"01";"26";"05";6;153;21;29;98;95406
"18";"01";"26";"06";6;237;19;45;168;95406
"18";"01";"26";"07";6;630;38;64;516;95406
"18";"01";"26";"08";6;1600;117;161;1284;95406
"18";"01";"26";"09";6;3349;240;490;2560;95406
"18";"01";"26";"10";6;6471;298;1719;4348;95406
"18";"01";"26";"11";6;7428;401;1301;5614;95406
"18";"01";"26";"12";6;6918;403;1597;4822;95406
"18";"01";"26";"13";6;4235;420;463;3263;95406
"18";"01";"26";"14";6;5052;469;569;3935;95406
"18";"01";"26";"15";6;4611;422;497;3611;95406
"18";"01";"26";"16";6;3770;338;421;2927;95406
"18";"01";"26";"17";6;3770;317;446;2909;95406
"18";"01";"26";"18";6;3270;311;381;2521;95406
"18";"01";"26";"19";6;2908;276;320;2269;95406
"18";"01";"26";"20";6;2923;285;351;2236;95406
"18";"01";"26";"21";6;2639;242;323;2027;95406
"18";"01";"26";"22";6;5183;217;2073;2834;95406
"18";"01";"26";"23";6;2050;175;246;1578;95406
"18";"01";"27";"00";7;1431;142;233;1024;95406
"18";"01";"27";"01";7;919;123;165;607;95406
"18";"01";"27";"02";7;862;55;346;444;95406
"18";"01";"27";"03";7;484;38;106;334;95406
"18";"01";"27";"04";7;246;16;65;159;95406
"18";"01";"27";"05";7;260;16;66;170;95406
"18";"01";"27";"06";7;207;20;40;142;95406
"18";"01";"27";"07";7;494;34;91;359;95406
"18";"01";"27";"08";7;986;75;140;757;95406
"18";"01";"27";"09";7;1818;159;196;1424;95406
"18";"01";"27";"10";7;5573;223;1871;3396;95406
"18";"01";"27";"11";7;6095;302;1128;4586;95406
"18";"01";"27";"12";7;4570;276;750;3482;95406
"18";"01";"27";"13";7;2854;285;278;2234;95406
"18";"01";"27";"14";7;2782;304;308;2115;95406
"18";"01";"27";"15";7;2773;271;312;2154;95406
"18";"01";"27";"16";7;2579;277;314;1941;95406
"18";"01";"27";"17";7;2327;217;260;1798;95406
"18";"01";"27";"18";7;2427;255;276;1853;95406
"18";"01";"27";"19";7;2392;215;280;1858;95406
